iter,x,f(x),erro
1,1.0933522608419717,-0.1443150573650982,0.05181105960708837
2,1.101367945499879,-0.08287479808926435,0.007277935308230961
3,1.1121800458295497,0.034614663971360926,0.009721537776382346
4,1.108994592315914,-0.004504667894227765,0.0028723796632619874
5,1.109361403544202,-0.00020025423510361406,0.00033065079343511984
6,1.1093784687028427,1.2493618015696484e-06,1.5382630114132868e-05
7,1.1093783628955138,-3.4294700412829116e-10,9.53753313001898e-08
