iter,x,f(x),erro
1,1.1079925426062849,-0.08085582156124715,0.08303978037369254
2,1.113411172047659,-0.05409175972765823,0.004866692177525694
3,1.124362544213007,0.014993253107551396,0.009740072027224454
4,1.1219858102730174,-0.0018042886434166405,0.0021183279843898077
5,1.1222411044178346,-4.967741909212009e-05,0.00022748600439984843
6,1.1222483324316808,1.72571212431194e-07,6.440654565692331e-06
7,1.1222483074096676,-1.6406431768700713e-11,2.2296325120690787e-08
