iter,x,f(x),f'(x),erro
1,0.979884205374497,0.01941086747413473,-0.9728238295036994,0.02036272925737181
2,0.9796069307126954,-0.000277379716402959,-1.0003788828039095,0.00028304685594647777
3,0.9796068772729439,-5.344011411168026e-08,-1.0000067844684324,5.455224208062671e-08
