iter,x,f(x),erro
1,5.832699072569502,0.030136579867046764,0.5430249165992365
2,4.33262395500553,-0.09329787517765487,0.3462278594085967
3,5.466455031789604,0.009527808684764216,0.20741615364809493
4,5.361394455728732,0.0026687841705155257,0.019595755717733657
5,5.320516339350224,-0.00012479534180964702,0.007683110768061322
6,5.322342454727819,1.5291102585246463e-06,0.0003431036978788888
7,5.322320350283973,8.607533574789272e-10,4.153159222143284e-06
