ano,x,acidentes,ajustado,residuo
1980.0,0.0,8.3,8.021586931155195,0.2784130688448059
1985.0,5.0,9.9,9.834014002333724,0.06598599766627622
1990.0,10.0,10.4,11.646441073512253,-1.246441073512253
1993.0,13.0,13.2,12.73389731621937,0.4661026837806297
1994.0,14.0,13.6,13.096382730455076,0.5036172695449235
1996.0,16.0,13.7,13.821353558926488,-0.12135355892648825
1998.0,18.0,14.6,14.546324387397899,0.05367561260210074
